,id,ioc_code,Country,type,DCP_ID,WMO,XMtInt,latitude,longitude,Har,gloss_id,OT12Code,Example,UTCOffset,OperatorID,status,status_description,localoperator,performanceoperator1,performanceoperator2,performanceoperator3,date_created,url,code,sensorid,statday,observations,first,last,updatedata,timestampdata,timestampupdate,sensor,rate,samples,units,i,offset,timeorder,lasttime,lastupdate,lastvalue,connect,countryname,nws_id,state,removed,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,Location
2835,GESLA-boswell_inlet-8812-can-meds,,CAN,,,,,51.37,-127.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8812,,,,,,,,,,,,,,boswell_inlet-8812-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,2014-04-01 00:00:00,2014-12-02 23:00:00,1.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Boswell_Inlet
2836,GESLA-herne_bay-hby-gbr-cco,,GBR,,,,,51.38198,1.11553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hby,,,,,,,,,,,,,,herne_bay-hby-gbr-cco,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,UK National Grid ,1996-01-01 00:00:00,2021-02-28 23:50:00,26.0,0.0,Ordnance Datum Newlyn (ODN),Etrometa step gauge,Unspecified,-99.9999,Coastal,No obvious issues,Herne_Bay
2837,CMEMS-BolVanHeistTG,,,,,,,51.3897,3.1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BolVanHeistTG,Agency for Maritime Services and Coast Department Coast (MDK),3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BolVanHeistTG
2838,CMEMS-WandelaarTG,,,,,,,51.3944,3.0458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WandelaarTG,Agency for Maritime Services and Coast Department Coast (MDK),3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WandelaarTG
2839,GESLA-breskens-bresks-nld-rws,,NLD,,,,,51.399115,3.564552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bresks,,,,,,,,,,,,,,breskens-bresks-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1973-12-31 07:00:00,1987-01-02 06:00:00,15.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Breskens
2840,CMEMS-ScheurWielingenTG,,,,,,,51.4183,3.2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ScheurWielingenTG,Agency for Maritime Services and Coast Department Coast (MDK),3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ScheurWielingenTG
2841,GESLA-vlissingen-vlissgn-nld-rws,vlis,NED,SW,,,10.0,51.4428582528,3.59700864658,,,,,0.0,,1,,170.0,,,,2017-01-16 15:35:16.453,,,,,,,,,,,,,,,,,,2023-09-08 08:20:00.000,2023-09-08 08:42:06.000,1.14,SW,Netherlands,,,,,,,,,,,,,,vlissgn,,,,,,,,,,,,,,vlissingen-vlissgn-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1863-09-01 07:40:00,2018-09-08 00:00:00,125.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues,Vlissingen
2842,GESLA-hansweert-hanswt-nld-rws,,NLD,,,,,51.445556,4.006959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hanswt,,,,,,,,,,,,,,hansweert-hanswt-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1936-01-01 01:40:00,2018-09-07 23:50:00,81.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Hansweert
2843,GESLA-forteau_bay-2590-can-meds,,CAN,,,,,51.45,-56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590,,,,,,,,,,,,,,forteau_bay-2590-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1898-09-25 03:30:00,1916-01-01 02:30:00,19.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Forteau_Bay
2844,GESLA-sheerness-she-gbr-bodc,shee,GRB,SF,,,15.0,51.45,0.74,0.0,,,,0.0,,1,,53.0,,,,2012-09-04 21:04:30.737,,shee,1684.0,2023-09-07 05:16:00,95.0,2023-09-06 05:30:00,2023-09-07 05:15:00,23.0,23.0,0.0,bub,15.0,1.0,M,,,1.0,2023-09-08 08:30:00.000,2023-09-08 08:48:06.000,3.469,SF,UK,,,,Sheerness,National Oceanography Centre (United_Kingdom),2424,,,,,,,,SHE,,,,,,,,,,,,,,sheerness-she-gbr-bodc,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,UK National Grid ,1952-01-01 00:00:00,2021-07-31 23:45:00,51.0,0.0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,Sheerness
2845,GESLA-kreekrak_noord-kreekrnd-nld-rws,,NLD,,,,,51.450047,4.229827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kreekrnd,,,,,,,,,,,,,,kreekrak_noord-kreekrnd-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1975-02-28 14:00:00,2014-07-08 06:40:00,40.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,Possible quality control issues,Kreekrak_noord
2846,IOC-avon,avon,GRB,SF,,,15.0,51.5,-2.73,0.0,,,,0.0,,1,,53.0,,,,2012-09-04 21:04:28.267,,avon,1655.0,2023-09-07 05:15:00,95.0,2023-09-06 05:30:00,2023-09-07 05:15:00,23.0,23.0,0.0,bub,15.0,1.0,M,,,1.0,2023-09-08 08:30:00.000,2023-09-08 08:48:05.000,6.343,SF,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avonmouth Portbury
2847,CMEMS-Portbury,,,,,,,51.5,-2.7284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portbury,National Oceanography Centre (United_Kingdom),2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avonmouth (Portbury)
2848,GESLA-vlaktevdraan-vla-nld-cmems,,NLD,,,,,51.504601,3.2421999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vla,,,,,,,,,,,,,,vlaktevdraan-vla-nld-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_879,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,Unspecified,2014-08-04 00:00:00,2020-10-06 07:40:00,7.0,0.0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,VlakteVdRaan
2849,GESLA-razernijpolder-raznpdr-nld-rws,,NLD,,,,,51.506542,4.206926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raznpdr,,,,,,,,,,,,,,razernijpolder-raznpdr-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-12-31 23:00:00,1981-01-01 06:00:00,12.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Razernijpolder
2850,GESLA-wadhamsbc-8840-can-meds,,CAN,,,,,51.51,-127.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840,,,,,,,,,,,,,,wadhamsbc-8840-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1906-01-01 09:00:00,2014-11-21 07:00:00,7.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,WadhamsBC
2851,GESLA-westkapelle-westkple-nld-rws,,NLD,,,,,51.521445,3.440031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,westkple,,,,,,,,,,,,,,westkapelle-westkple-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-12-31 23:00:00,2018-09-07 23:50:00,49.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Westkapelle
2852,GESLA-castletownsend-835a-irl-uhslc,,IRL,,,,,51.533,-9.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835A,,,,,,,,,,,,,,castletownsend-835a-irl-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Dr. James Murphy Hydraulics and Maritime Research Centre  Ireland ,Unspecified,Unspecified,Unspecified,2004-12-17 01:00:00,2008-12-31 23:00:00,5.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Castletownsend
2853,GESLA-kats_buiten-katsbtn-nld-rws,,NLD,,,,,51.543944,3.865419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,katsbtn,,,,,,,,,,,,,,kats_buiten-katsbtn-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-12-31 23:00:00,1986-03-26 06:00:00,17.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Kats_buiten
2854,GESLA-union_hall_harbor-uni-irl-mi_c,,IRL,,,,,51.558964,-9.13349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNI,,,,,,,,,,,,,,union_hall_harbor-uni-irl-mi_c,MI_C,Marine Institute,https://erddap.marine.ie/erddap/tabledap/IrishNationalTideGaugeNetwork.html,datarequests@marine.ie,Marine Institute,https://erddap.marine.ie/erddap/tabledap/IrishNationalTideGaugeNetwork.html,datarequests@marine.ie,Unspecified,2020-11-20 12:20:00,2021-09-16 15:40:00,2.0,0.0,Lowest Astronomical Tide (LAT),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Union_Hall_Harbor
2855,GESLA-mumbles-mum-gbr-bodc,mumb,GRB,SF,,,15.0,51.57,-3.98,0.0,,,,0.0,,1,,53.0,,,,2012-09-04 21:04:30.237,,mumb,1676.0,2023-09-07 05:15:00,95.0,2023-09-06 05:30:00,2023-09-07 05:15:00,23.0,23.0,0.0,bub,15.0,1.0,M,,,1.0,2023-09-08 08:30:00.000,2023-09-08 08:48:06.000,5.057,SF,UK,,,,Mumbles,National Oceanography Centre (United_Kingdom),2424,,,,,,,,MUM,,,,,,,,,,,,,,mumbles-mum-gbr-bodc,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,UK National Grid ,1988-01-01 00:00:00,2020-12-31 23:45:00,24.0,0.0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,Mumbles
2856,IOC-sscr,sscr,GRB,SW,,,0.1666,51.57012,-2.70001,0.0,,,,0.0,,1,,125.0,,,,2012-09-20 20:01:57.037,,sscr,1708.0,2023-09-07 05:16:00,8197.0,2023-09-06 05:16:00,2023-09-07 05:16:00,0.0,0.0,0.0,rad,0.1666,1.0,M,,0.0,1.0,2023-09-08 08:45:56.000,2023-09-08 08:46:00.000,-0.1066,SW,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Second Severn Crossing
2857,GESLA-oostkapelle-oostkple-nld-rws,,NLD,,,,,51.591462,3.555529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oostkple,,,,,,,,,,,,,,oostkapelle-oostkple-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1978-12-31 23:00:00,1987-01-02 11:00:00,10.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Oostkapelle
2858,GESLA-oranjezon-orjzn-nld-rws,,NLD,,,,,51.596791,3.574369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orjzn,,,,,,,,,,,,,,oranjezon-orjzn-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1971-12-31 23:00:00,1974-01-03 11:00:00,4.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Oranjezon
2859,GESLA-west_ste_modeste-2595-can-meds,,CAN,,,,,51.6,-56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,,,,,,,,,,,,,,west_ste_modeste-2595-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1969-10-03 04:30:00,2000-03-15 05:30:00,28.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,West_Ste_Modeste
2860,GESLA-roompot_binnen-roompbnn-nld-rws,,NLD,,,,,51.619106,3.686358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roompbnn,,,,,,,,,,,,,,roompot_binnen-roompbnn-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1987-02-23 13:30:00,2018-09-07 23:50:00,32.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Roompot_binnen
2861,GESLA-roompotbuiten-roo-nld-cmems,,NLD,,,,,51.619999,3.6800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roo,,,,,,,,,,,,,,roompotbuiten-roo-nld-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_858,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,Unspecified,2014-06-04 00:00:00,2019-12-16 10:00:00,6.0,0.0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,RoompotBuiten
2862,GESLA-oosterschelde11-oos-nld-cmems,,NLD,,,,,51.639999,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oos,,,,,,,,,,,,,,oosterschelde11-oos-nld-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_848,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,Unspecified,2016-09-01 00:00:00,2019-12-16 10:00:00,4.0,0.0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Oosterschelde11
2863,GESLA-castletownbere-cas-irl-cmems,cast,EIR,SF,,,60.0,51.6496,-9.9034,0.0,330,,,0.0,,1,,70.0,38.0,,,2008-06-11 10:00:00.000,,cast,872.0,2023-09-07 05:16:00,278.0,2023-09-06 05:20:00,2023-09-07 05:15:00,7.0,7.0,0.0,bub,15.0,4.0,M,7.0,,1.0,2023-09-08 08:45:00.000,2023-09-08 08:48:12.000,0.077,SF,Ireland,,,,Castletownbere,Marine Institute (Ireland),396,,,,,,,,Cas,,,,,,,,,,,,,,castletownbere-cas-irl-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_609,instacco@ifremer.fr,Marine Institute (Ireland),http://www.marine.ie/ http://www.puertos.es,kieran.lyons@marine.ie cmems-service@puertos.es,Unspecified,2006-12-06 20:00:00,2021-01-31 23:00:00,16.0,0.0,Ordnance Datum Malin Head,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,Castletownbere
2864,GESLA-bruinisse_zijpe-bruinse-nld-rws,,NLD,,,,,51.655118,4.102756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bruinse,,,,,,,,,,,,,,bruinisse_zijpe-bruinse-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1936-01-01 01:40:00,1986-04-05 06:00:00,45.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Bruinisse_Zijpe
2865,GESLA-krammersluizen_west-krammszwt-nld-rws,,NLD,,,,,51.659342,4.144264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krammszwt,,,,,,,,,,,,,,krammersluizen_west-krammszwt-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1988-12-31 23:00:00,2018-09-07 23:50:00,31.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Krammersluizen_west
2866,GESLA-burghsluis-burghss-nld-rws,,NLD,,,,,51.675798,3.756442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,burghss,,,,,,,,,,,,,,burghsluis-burghss-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-12-31 23:00:00,1987-01-02 06:00:00,18.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Burghsluis
2867,GESLA-rak_zuid-rakzd-nld-rws,,NLD,,,,,51.682431,4.397417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rakzd,,,,,,,,,,,,,,rak_zuid-rakzd-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-12-31 23:00:00,2018-09-07 23:50:00,49.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,Possible datum issues,Rak_zuid
2868,GESLA-rak_noord-raknd-nld-rws,,NLD,,,,,51.695038,4.421586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raknd,,,,,,,,,,,,,,rak_noord-raknd-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1970-10-31 23:00:00,2018-09-07 23:50:00,49.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Rak_noord
2869,GESLA-milford_haven-mha-gbr-bodc,,GBR,,,,,51.707389,-5.051778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHA,,,,,,,,,,,,,,milford_haven-mha-gbr-bodc,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,UK National Grid ,1953-01-01 00:00:00,2021-07-31 23:45:00,61.0,0.0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,Milford_Haven
2870,CMEMS-Milford,mhav,GRB,SF,,,15.0,51.71,-5.05,0.0,,,,0.0,,1,,53.0,,,,2012-09-04 21:04:30.097,,mhav,1674.0,2023-09-07 05:15:00,95.0,2023-09-06 05:30:00,2023-09-07 05:15:00,23.0,23.0,0.0,bub,15.0,1.0,M,,,1.0,2023-09-08 08:30:00.000,2023-09-08 08:48:06.000,3.775,SF,UK,,,,Milford,National Oceanography Centre (United_Kingdom),2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milford Haven
2871,GESLA-milford-mil-gbr-cmems,,GBR,,,,,51.716702,-5.0500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mil,,,,,,,,,,,,,,milford-mil-gbr-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_659,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,Unspecified,1990-01-01 02:00:00,2021-01-31 23:00:00,32.0,0.0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Milford
2872,GESLA-keizersveer-keizvr-nld-rws,,NLD,,,,,51.720183,4.894437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keizvr,,,,,,,,,,,,,,keizersveer-keizvr-nld-rws,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Unspecified,1977-12-31 23:00:00,2018-09-07 23:50:00,42.0,0.0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues,Keizersveer
2873,GESLA-inenew_passage-4735-can-meds,,CAN,,,,,51.73,-79.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4735,,,,,,,,,,,,,,inenew_passage-4735-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1976-07-15 21:00:00,1976-08-19 00:00:00,1.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Inenew_Passage
