,Station_Name,ioc_code,gloss_id,latitude,longitude,Country,connection,contacts,dcp_id,last_observation_level,last_observation_time,delay,interval,added_to_system,observations_arrived_per_week,observations_expected_per_week,observations_ratio_per_week,observations_arrived_per_month,observations_expected_per_month,observations_ratio_per_month,observations_ratio_per_day,sample_interval,average_delay_per_day,transmit_interval,ioc_id,nws_id,state,status,removed,nos_id,coops_id,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,cmems_id,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,emodnet_id,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,gesla3_id,seaset_id
4928,Port_Moller,,,55.985694,-160.573889,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9463502,,,,,,,,,,,,,,,port_moller-9463502-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1984-01-01 01:00:00,2021-08-31 23:00:00,20.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Port_Moller,4928
3374,Leith,leit,,55.99,-3.18,UK,ftp,National Oceanography Centre ( UK ),,4.3,10:00,28',15',2012-09-04 21:04:29,579,672.0,86.0,2688,2784.0,97.0,100.0,15',26',15',Leith,,,,,,,Leith,National Oceanography Centre (United_Kingdom),2424,Leith,,,,,,,,LEI,,,,,,,,,,,,,,,leith-lei-gbr-bodc,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,UK National Grid ,1981-01-01 00:00:00,2021-07-31 23:45:00,33.0,0.0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,Leith,3374
1415,HvideSandeKyst,,,55.998798,8.1146002,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hvi,,,,,,,,,,,,,,,hvidesandekyst-hvi-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_809,instacco@ifremer.fr,Danish Coastal Authority Ministry of Transport and Energy,http://eng.kyst.dk,cmems-service@bsh.de,Unspecified,2015-01-12 13:40:00,2020-10-11 05:20:00,6.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,HvideSandeKyst,1415
3015,Ust-Kamchatsk RU,ustk,,56.0,163.0,Russia,SWRA40,+Pacific Tsunami Warning Center ( USA ),,,-down-,,12',2006-06-07 04:30:00,-down-,,0.0,-down-,,0.0,0.0,',,12',Ust-Kamchatsk RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015
3670,Burrough_Bay,,,56.0383,-131.095,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450914,,,,,,,,,,,,,,,burrough_bay-9450914-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2013-06-18 02:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Burrough_Bay,3670
3051,Helsingborg_Sjov,,,56.0446,12.6874,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35110,,,,,,,,,,,,,,,helsingborg_sjov-35110-swe-smhi,SMHI,Swedish Meteorological and Hydrological Institute,"https://www.smhi.se/data/oceanografi/ladda-ner-oceanografiska-observationer/#param=sealevelMinutes,stations=all",smhi@smhi.se,Swedish Meteorological and Hydrological Institute,"https://www.smhi.se/data/oceanografi/ladda-ner-oceanografiska-observationer/#param=sealevelMinutes,stations=all",smhi@smhi.se,Unspecified,2009-04-23 09:15:00,2021-04-15 00:00:00,13.0,0.0,RH 2000 (Swedish National Height System 2000),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Helsingborg_Sjov,3051
3767,Chowiet_Island,,,56.0517,-156.698,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458519,,,,,,,,,,,,,,,chowiet_island-9458519-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2001-01-01 01:00:00,2001-08-10 19:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Chowiet_Island,3767
1413,Hornbaek,,,56.1,12.4667,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,Hornbaek,DMI,469,Hornbaek,,,,,,,,838A,,,,,,,,,,,,,,,hornbaek-838a-dnk-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Danish Meteorological Institute  Denmark,Unspecified,Unspecified,Unspecified,1891-01-01 13:00:00,2012-12-31 23:00:00,122.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Hornbaek,1413
4272,Hump_Island,,,56.1133,-158.598,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458964,,,,,,,,,,,,,,,hump_island-9458964-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2003-01-01 01:00:00,2003-08-11 12:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Hump_Island,4272
5358,Thoms_Point,,,56.1183,-132.078,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450970,,,,,,,,,,,,,,,thoms_point-9450970-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2001-01-01 01:00:00,2007-05-22 17:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Thoms_Point,5358
311,Belanger_Island,,,56.13,-76.71,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4604,,,,,,,,,,,,,,,belanger_island-4604-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1988-07-22 20:00:00,1988-09-17 17:00:00,1.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Belanger_Island,311
3735,Chankliut_Island,,,56.1467,-158.107,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458849,,,,,,,,,,,,,,,chankliut_island-9458849-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1997-01-01 01:00:00,2002-07-30 20:00:00,3.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Chankliut_Island,3735
5188,Shakan_Strait_Northeast_End,,,56.1483,-133.46,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450987,,,,,,,,,,,,,,,shakan_strait_northeast_end-9450987-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1998-01-01 01:00:00,1998-06-11 22:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shakan_Strait_Northeast_End,5188
1389,Aarhus,,,56.15,10.2167,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,Aarhus,DMI,469,Aarhus,,,,,,,,Aar,,,,,,,,,,,,,,,aarhus-aar-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_030,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,Unspecified,2005-01-01 00:00:00,2020-12-17 07:50:00,16.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Aarhus,1389
3059,Karlshamn_Sjov,,,56.1542,14.8213,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35131,,,,,,,,,,,,,,,karlshamn_sjov-35131-swe-smhi,SMHI,Swedish Meteorological and Hydrological Institute,"https://www.smhi.se/data/oceanografi/ladda-ner-oceanografiska-observationer/#param=sealevelMinutes,stations=all",smhi@smhi.se,Swedish Meteorological and Hydrological Institute,"https://www.smhi.se/data/oceanografi/ladda-ner-oceanografiska-observationer/#param=sealevelMinutes,stations=all",smhi@smhi.se,Unspecified,2009-04-23 09:15:00,2021-04-15 00:00:00,13.0,0.0,RH 2000 (Swedish National Height System 2000),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Karlshamn_Sjov,3059
4876,Point_Harrington,,,56.1783,-132.697,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451005,,,,,,,,,,,,,,,point_harrington-9451005-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2000-01-01 01:00:00,2000-05-10 15:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Point_Harrington,4876
3643,Bradfield_Canal,,,56.1833,-131.572,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451012,,,,,,,,,,,,,,,bradfield_canal-9451012-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2005-01-01 01:00:00,2005-11-07 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Bradfield_Canal,3643
5450,Village_Rock,,,56.22,-132.297,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451037,,,,,,,,,,,,,,,village_rock-9451037-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2001-01-01 01:00:00,2001-05-16 17:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Village_Rock,5450
587,House_Harbour,,,56.23,-61.05,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,,,,,,,,,,,,,,,house_harbour-1420-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1973-08-15 05:00:00,1974-08-31 18:00:00,2.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,House_Harbour,587
4906,Port_Alexander,,,56.24661,-134.64772,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451054,,,,,,,,,,,,,,,port_alexander-9451054-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2007-01-01 01:00:00,2021-08-31 23:00:00,15.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Port_Alexander,4906
3672,Bushy_Island,,,56.2767,-132.985,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451074,,,,,,,,,,,,,,,bushy_island-9451074-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2000-01-01 01:00:00,2000-05-10 16:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Bushy_Island,3672
3760,Chignik,,,56.2967,-158.4,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458917,,,,,,,,,,,,,,,chignik-9458917-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1996-01-01 01:00:00,1997-08-26 17:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Chignik,3760
3028,Angelholm,,,56.298,12.7865,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ang,,,,,,,,,,,,,,,angelholm-ang-swe-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_033,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,Unspecified,2011-03-22 13:00:00,2014-05-07 08:00:00,4.0,0.0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Angelholm,3028
1045,Tukarak_Island,,,56.32,-78.83,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,tukarak_island-4600-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1983-07-16 06:00:00,1983-08-14 20:00:00,1.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Tukarak_Island,1045
276,Anderson_Island,,,56.33,-76.67,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64602,,,,,,,,,,,,,,,anderson_island-64602-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1978-01-25 17:00:00,1978-03-05 18:00:00,1.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Anderson_Island,276
4643,Nakchamik_Island,,,56.3517,-157.812,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458779,,,,,,,,,,,,,,,nakchamik_island-9458779-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1996-01-01 01:00:00,1996-07-26 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Nakchamik_Island,4643
5004,Reef_Point,,,56.3533,-132.553,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451124,,,,,,,,,,,,,,,reef_point-9451124-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2000-01-01 01:00:00,2000-04-27 00:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Reef_Point,5004
1440,TorsmindeKyst,,,56.369999,8.1199999,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tor,,,,,,,,,,,,,,,torsmindekyst-tor-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_872,instacco@ifremer.fr,Danish Coastal Authority Ministry of Transport and Energy,http://eng.kyst.dk,cmems-service@bsh.de,Unspecified,2015-01-12 13:40:00,2020-10-11 05:20:00,6.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,TorsmindeKyst,1440
4490,Madan_Bay,,,56.3922,-132.169,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451152,,,,,,,,,,,,,,,madan_bay-9451152-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2005-01-01 01:00:00,2005-04-21 19:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Madan_Bay,4490
1407,Grena,,,56.411098,10.9306,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gre,,,,,,,,,,,,,,,grena-gre-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_072,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,Unspecified,1991-01-14 12:46:00,2020-12-17 07:50:00,30.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Grena,1407
1426,Randers,,,56.45,10.05,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,Randers,DMI,469,Randers,,,,,,,,Ran,,,,,,,,,,,,,,,randers-ran-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_144,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,Unspecified,2011-12-28 09:50:00,2020-12-17 07:50:00,9.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,River,Possible datum and quality control issues,Randers,1426
507,Ford_Harbour,,,56.47,-61.18,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,,,,,,,,,,,,,,,ford_harbour-1425-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1983-09-10 15:00:00,1984-07-26 15:00:00,2.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Ford_Harbour,507
5411,Unavikshak_Island,,,56.4917,-157.74,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458762,,,,,,,,,,,,,,,unavikshak_island-9458762-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1997-01-01 01:00:00,1997-08-27 21:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Unavikshak_Island,5411
1402,Ferring,,,56.524601,8.1152,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fer,,,,,,,,,,,,,,,ferring-fer-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_790,instacco@ifremer.fr,Danish Coastal Authority Ministry of Transport and Energy,http://eng.kyst.dk,cmems-service@bsh.de,Unspecified,2015-01-12 13:40:00,2020-10-09 20:10:00,6.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Ferring,1402
529,Gillies_Island,,,56.55,-76.64,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597,,,,,,,,,,,,,,,gillies_island-4597-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1984-08-04 22:00:00,1990-10-04 05:00:00,2.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gillies_Island,529
754,Nain_Ast,,,56.55,-61.68,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431,,,,,,,,,,,,,,,nain_ast-1431-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1983-09-10 16:00:00,1986-08-05 14:00:00,4.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Nain_Ast,754
4122,Geese_Island_Gps_Tide_Buoy,,,56.594694,-153.996028,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9457726,,,,,,,,,,,,,,,geese_island_gps_tide_buoy-9457726-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2016-01-01 01:00:00,2016-07-30 17:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Geese_Island_Gps_Tide_Buoy,4122
3570,Beecher_Pass,,,56.595,-132.987,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451287,,,,,,,,,,,,,,,beecher_pass-9451287-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2003-01-01 01:00:00,2003-09-07 16:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Beecher_Pass,3570
1441,Udbyhoej,,,56.6,10.3,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,Udbyhoej,DMI,469,Udbyhoej,,,,,,,,Udb,,,,,,,,,,,,,,,udbyhoej-udb-dnk-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_184,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,Unspecified,2012-01-03 09:10:00,2020-12-17 07:50:00,9.0,0.0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Udbyhoej,1441
952,Sanikiluaq,,,56.62,-79.22,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628,,,,,,,,,,,,,,,sanikiluaq-4628-can-meds,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Unspecified,1983-07-17 06:00:00,1990-09-30 12:00:00,2.0,0.0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sanikiluaq,952
3403,Tobermory,tobe,,56.62,-6.06,UK,ftp,National Oceanography Centre ( UK ),,2.05,10:00,28',15',2012-09-04 21:04:30,580,672.0,86.0,2688,2784.0,97.0,100.0,15',27',15',Tobermory,,,,,,,Tobermory,National Oceanography Centre (United_Kingdom),2424,Tobermory,,,,,,,,TOB,,,,,,,,,,,,,,,tobermory-tob-gbr-bodc,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,UK National Grid ,1990-01-01 00:00:00,2021-07-31 23:45:00,32.0,0.0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,Tobermory,3403
